ID,Outcome
1196_813,0.465306192636
1196_820,0.459542274475
1196_827,0.479223400354
1196_834,0.50779402256
1196_841,0.489940941334
1196_848,0.469260245562
1196_855,0.491138935089
1196_862,0.484567016363
1196_869,0.49713999033
1196_890,0.404785513878
1196_904,0.433427780867
1196_911,0.440891951323
1196_918,0.427651971579
1196_925,0.440673679113
1196_939,0.417157769203
1196_946,0.457824170589
1196_953,0.428067088127
1197_554,0.499084353447
1197_568,0.465633630753
1197_575,0.498014748096
1197_582,0.479999244213
1197_589,0.470406681299
1197_596,0.478902578354
1197_603,0.5432254076
1197_610,0.479378074408
1197_617,0.479484438896
1197_624,0.442360699177
1197_631,0.477073699236
1197_638,0.442231595516
1197_645,0.450247257948
1197_652,0.433023631573
1197_659,0.449829906225
1197_673,0.461950659752
1197_680,0.441912442446
1197_687,0.443919658661
1197_694,0.460856020451
1197_708,0.455493837595
1197_715,0.437283188105
1197_722,0.467429727316
1197_729,0.448719918728
1197_736,0.423177331686
1197_743,0.402884095907
1197_750,0.4410174191
1197_757,0.453535854816
1197_771,0.458424031734
1197_778,0.436275213957
1197_785,0.441703975201
1197_792,0.460580408573
1197_799,0.394566744566
1197_806,0.524396657944
1197_813,0.431478500366
1197_820,0.437183082104
1197_827,0.458470731974
1197_834,0.461010605097
1197_841,0.465216547251
1197_848,0.450050085783
1197_855,0.442963093519
1197_862,0.424369543791
1197_869,0.440629631281
1197_890,0.420932799578
1197_904,0.513635337353
1197_911,0.419044673443
1197_918,0.457675606012
1197_925,0.418278843164
1197_939,0.339301556349
1197_946,0.401194423437
1197_953,0.425159692764
1198_554,0.483871877193
1198_568,0.461096763611
1198_575,0.495847910643
1198_582,0.471509903669
1198_589,0.471534609795
1198_596,0.477490156889
1198_603,0.47424647212
1198_610,0.460625976324
1198_617,0.49350592494
1198_624,0.482005178928
1198_631,0.43133431673
1198_638,0.482780575752
1198_645,0.519343495369
1198_652,0.472012400627
1198_659,0.489888697863
1198_673,0.459396928549
1198_680,0.490774124861
1198_687,0.459758430719
1198_694,0.500549137592
1198_708,0.446274489164
1198_715,0.483702361584
1198_722,0.475173532963
1198_729,0.451078921556
1198_736,0.570187270641
1198_743,0.446976482868
1198_750,0.497035294771
1198_757,0.471667170525
1198_771,0.486274987459
1198_778,0.485774129629
1198_785,0.484821349382
1198_792,0.482653290033
1198_799,0.529792070389
1198_806,0.492678374052
1198_813,0.479176193476
1198_820,0.517534375191
1198_827,0.531865298748
1198_834,0.568027198315
1198_841,0.485858410597
1198_848,0.529857397079
1198_855,0.491753280163
1198_862,0.583720505238
1198_869,0.492647409439
1198_890,0.504033386707
1198_904,0.499149531126
1198_911,0.507970094681
1198_918,0.496663928032
1198_925,0.496095269918
1198_939,0.5101095438
1198_946,0.523382544518
1198_953,0.492902845144
1199_715,0.308035373688
1199_722,0.427339613438
1199_729,0.328785777092
1199_736,0.353586405516
1199_743,0.429236114025
1199_750,0.355904757977
1199_757,0.378275543451
1199_771,0.397511601448
1199_778,0.407506346703
1199_785,0.347051024437
1199_792,0.354672372341
1199_799,0.357234239578
1199_806,0.390001386404
1199_813,0.395227074623
1199_820,0.406484752893
1199_827,0.386724203825
1199_834,0.386724203825
1199_841,0.386724203825
1199_848,0.386724203825
1199_855,0.404460906982
1199_862,0.397816926241
1199_869,0.331534564495
1199_890,0.32105243206
1199_904,0.343618690968
1199_911,0.40875980258
1199_918,0.391572773457
1199_925,0.304513663054
1199_939,0.340353190899
1199_946,0.383613497019
1199_953,0.306256890297
119_554,0.432153105736
119_568,0.464056164026
119_575,0.338856995106
119_582,0.421611279249
119_589,0.424410313368
119_596,0.415465116501
119_603,0.472866594791
119_610,0.445371806622
119_617,0.376698315144
119_624,0.347553014755
119_631,0.412721276283
119_638,0.427657455206
119_645,0.432411938906
119_652,0.435931712389
119_659,0.40941503644
119_673,0.38545769453
119_680,0.405746608973
119_687,0.401630610228
119_694,0.415253043175
119_708,0.323133289814
119_715,0.290673404932
119_722,0.381952047348
119_729,0.437474668026
119_736,0.312178969383
119_743,0.328424543142
119_750,0.357788652182
119_757,0.36268979311
119_771,0.39251178503
119_778,0.407862126827
119_785,0.369481146336
119_792,0.339329451323
119_799,0.232142284513
119_806,0.339329451323
119_813,0.355008453131
119_820,0.395528525114
119_827,0.339329451323
119_834,0.393206655979
119_841,0.379827588797
119_848,0.411378085613
119_855,0.412839025259
119_862,0.460763067007
119_869,0.404039084911
119_890,0.406178921461
119_904,0.386364758015
119_911,0.380621165037
119_918,0.257732629776
119_925,0.352942764759
119_939,0.388678908348
119_946,0.470781564713
119_953,0.44970408082
11_554,0.468525707722
11_568,0.508078157902
11_575,0.514253079891
11_582,0.50016951561
11_589,0.468694090843
11_596,0.468248605728
11_603,0.518596291542
11_610,0.509810864925
11_617,0.504903197289
11_624,0.458865731955
11_631,0.500014543533
11_638,0.457679897547
11_645,0.457752138376
11_652,0.512251317501
11_659,0.472176909447
11_673,0.475320905447
11_680,0.473928064108
11_687,0.444093763828
11_694,0.50411593914
11_708,0.438743323088
11_715,0.436162918806
11_722,0.439829796553
11_729,0.476019084454
11_736,0.464110195637
11_743,0.47166582942
11_750,0.500458478928
11_757,0.461632579565
11_771,0.464321881533
11_778,0.398331940174
11_785,0.443789839745
11_792,0.478952288628
11_799,0.411514252424
11_806,0.451880484819
11_813,0.507056891918
11_820,0.437389433384
11_827,0.551613092422
11_834,0.468765854836
11_841,0.520980775356
11_848,0.4531429708
11_855,0.487029731274
11_862,0.485564649105
11_869,0.480293214321
11_890,0.469393908978
11_904,0.487883478403
11_911,0.484958022833
11_918,0.528012216091
11_925,0.489073485136
11_939,0.472605407238
11_946,0.50728738308
11_953,0.52975076437
1200_554,0.245344981551
1200_568,0.416455835104
1200_575,0.38394755125
1200_582,0.401531308889
1200_589,0.387140095234
1200_596,0.339870363474
1200_603,0.374342918396
1200_610,0.346540153027
1200_617,0.356162786484
1200_624,0.371659129858
1200_631,0.371659129858
1200_638,0.412818610668
1200_645,0.391214072704
1200_652,0.371659129858
1200_659,0.379744440317
1200_673,0.355471551418
1200_680,0.343048632145
1200_687,0.34737303853
1200_694,0.40083026886
1200_708,0.371659129858
1200_715,0.335699766874
1200_722,0.45799896121
1200_729,0.448034435511
1200_736,0.378520637751
1200_743,0.387458622456
1200_750,0.365979075432
1200_757,0.371659129858
1200_771,0.362484514713
1200_778,0.417701601982
1200_785,0.371659129858
1200_792,0.433890938759
1200_799,0.359260439873
1200_806,0.418661981821
1200_813,0.408955812454
1200_820,0.398651719093
1200_827,0.35389226675
1200_834,0.4268425107
1200_841,0.443063110113
1200_848,0.421365231276
1200_855,0.430886209011
1200_862,0.431859403849
1200_869,0.422372102737
1200_890,0.417229503393
1200_904,0.381057471037
1200_911,0.421624958515
1200_918,0.415574371815
1200_925,0.433526068926
1200_939,0.381146252155
1200_946,0.427068442106
1200_953,0.386226981878
1201_554,0.364943265915
1201_568,0.330899119377
1201_575,0.398206561804
1201_582,0.389836460352
1201_589,0.301641106606
1201_596,0.394153207541
1201_603,0.386091977358
1201_610,0.473449319601
1201_617,0.369046866894
1201_624,0.291072040796
1201_631,0.319797605276
1201_638,0.339497208595
1201_645,0.359135746956
1201_652,0.359135746956
1201_659,0.359135746956
1201_673,0.359135746956
1201_680,0.359135746956
1201_687,0.385039389133
1201_694,0.413470804691
1201_708,0.375319182873
1201_715,0.257057368755
1201_722,0.343253523111
1201_729,0.349573820829
1201_736,0.359446972609
1201_743,0.37124851346
1201_750,0.325987637043
1201_757,0.330877900124
1201_771,0.330877900124
1201_778,0.330877900124
1201_785,0.330877900124
1201_792,0.330877900124
1201_799,0.330877900124
1201_806,0.330877900124
1201_813,0.330877900124
1201_820,0.344260722399
1201_827,0.266753673553
1201_834,0.292752861977
1201_841,0.370385110378
1201_848,0.330428212881
1201_855,0.319181889296
1201_862,0.356814682484
1201_869,0.372232913971
1201_890,0.336849838495
1201_904,0.320026576519
1201_911,0.289449870586
1201_918,0.370881766081
1201_925,0.361268401146
1201_939,0.320147842169
1201_946,0.319181889296
1201_953,0.358144313097
1202_554,0.498605519533
1202_568,0.48510453105
1202_575,0.518269717693
1202_582,0.484536886215
1202_589,0.521086096764
1202_596,0.47734156251
1202_603,0.503828525543
1202_610,0.475538849831
1202_617,0.457555770874
1202_624,0.477542221546
1202_631,0.470157384872
1202_638,0.475287079811
1202_645,0.465868085623
1202_652,0.468187600374
1202_659,0.487435668707
1202_673,0.487173974514
1202_680,0.477541148663
1202_687,0.477916091681
1202_694,0.502814412117
1202_708,0.474577963352
1202_715,0.464454978704
1202_722,0.482733786106
1202_729,0.462451726198
1202_736,0.529623150826
1202_743,0.468275785446
1202_750,0.464243024588
1202_757,0.478117883205
1202_771,0.487303704023
1202_778,0.454278767109
1202_785,0.483758360147
1202_792,0.474439740181
1202_799,0.437982827425
1202_806,0.493984520435
1202_813,0.479958176613
1202_820,0.478856176138
1202_827,0.490699827671
1202_834,0.458541929722
1202_841,0.474423259497
1202_848,0.47218260169
1202_855,0.557235598564
1202_862,0.554874658585
1202_869,0.541327238083
1202_890,0.504622280598
1202_904,0.537434220314
1202_911,0.502631962299
1202_918,0.482542514801
1202_925,0.513507962227
1202_939,0.522856354713
1202_946,0.508951604366
1202_953,0.477777868509
1203_554,0.570101261139
1203_568,0.593016624451
1203_575,0.544462740421
1203_582,0.543574869633
1203_589,0.555531859398
1203_596,0.481442391872
1203_603,0.475360244513
1203_610,0.497393250465
1203_617,0.51634311676
1203_624,0.463824272156
1203_631,0.483842670918
1203_638,0.461366087198
1203_645,0.446210384369
1203_652,0.4629368186
1203_659,0.471340596676
1203_673,0.450292259455
1203_680,0.480142951012
1203_687,0.422046065331
1203_694,0.47859531641
1203_708,0.456919461489
1203_715,0.443223804235
1203_722,0.512045860291
1203_729,0.481619477272
1203_736,0.465932309628
1203_743,0.436291873455
1203_750,0.443162351847
1203_757,0.410072386265
1203_771,0.483180910349
1203_778,0.473779588938
1203_785,0.474020510912
1203_792,0.446909725666
1203_799,0.431205868721
1203_806,0.479500263929
1203_813,0.464035123587
1203_820,0.438346534967
1203_827,0.454636096954
1203_834,0.463987708092
1203_841,0.444096773863
1203_848,0.45512765646
1203_855,0.497238487005
1203_862,0.484549999237
1203_869,0.45686969161
1203_890,0.48864582181
1203_904,0.459631204605
1203_911,0.443625360727
1203_918,0.483664304018
1203_925,0.43264824152
1203_939,0.414106726646
1203_946,0.443773001432
1203_953,0.433179616928
1204_554,0.431588679552
1204_568,0.354690641165
1204_575,0.348961859941
1204_582,0.377017647028
1204_589,0.352568715811
1204_596,0.412453651428
1204_603,0.328692734241
1204_610,0.441686362028
1204_617,0.405581325293
1204_624,0.413080602884
1204_631,0.344707578421
1204_638,0.449324309826
1204_645,0.474251925945
1204_652,0.443810075521
1204_659,0.46235370636
1204_673,0.478883326054
1204_680,0.335321336985
1204_687,0.475759893656
1204_694,0.437776744366
1204_708,0.419118821621
1204_715,0.407205760479
1204_722,0.343711525202
1204_729,0.435243397951
1204_736,0.433199644089
1204_743,0.367005556822
1204_750,0.377003341913
1204_757,0.414097249508
1204_771,0.357384711504
1204_778,0.422026783228
1204_785,0.418772876263
1204_792,0.401032626629
1204_799,0.365765035152
1204_806,0.46745672822
1204_813,0.465707272291
1204_820,0.441028952599
1204_827,0.444838792086
1204_834,0.488478153944
1204_841,0.50389778614
1204_848,0.473419904709
1204_855,0.474679589272
1204_862,0.479904949665
1204_869,0.435420423746
1204_890,0.496203094721
1204_904,0.392724663019
1204_911,0.453134834766
1204_918,0.47441264987
1204_925,0.36457028985
1204_939,0.443565130234
1204_946,0.4966558218
1204_953,0.471729427576
1205_554,0.506202995777
1205_568,0.540993213654
1205_575,0.489577114582
1205_582,0.470609307289
1205_589,0.448095619678
1205_596,0.479084342718
1205_603,0.455579161644
1205_610,0.468352943659
1205_617,0.479479432106
1205_624,0.462181329727
1205_631,0.45509749651
1205_638,0.466716110706
1205_645,0.453233152628
1205_652,0.486948668957
1205_659,0.430907577276
1205_673,0.454574465752
1205_680,0.446523189545
1205_687,0.458505988121
1205_694,0.532640993595
1205_708,0.47251701355
1205_715,0.454097360373
1205_722,0.496722757816
1205_729,0.423010796309
1205_736,0.499838650227
1205_743,0.505893349648
1205_750,0.466018408537
1205_757,0.525562882423
1205_771,0.555250823498
1205_778,0.538753092289
1205_785,0.532502770424
1205_792,0.495530754328
1205_799,0.548131525517
1205_806,0.537602961063
1205_813,0.515241682529
1205_820,0.521025538445
1205_827,0.543442726135
1205_834,0.537023425102
1205_841,0.464852035046
1205_848,0.428879201412
1205_855,0.495002120733
1205_862,0.532566428185
1205_869,0.49567258358
1205_890,0.461919724941
1205_904,0.448650836945
1205_911,0.502166450024
1205_918,0.437239229679
1205_925,0.447023183107
1205_939,0.464844614267
1205_946,0.433666914701
1205_953,0.439169615507
1206_554,0.478032290936
1206_568,0.445613503456
1206_575,0.41215762496
1206_582,0.467211782932
1206_589,0.464604049921
1206_596,0.440664023161
1206_603,0.448289304972
1206_610,0.459686070681
1206_617,0.464662313461
1206_624,0.472968876362
1206_631,0.504207670689
1206_638,0.457615584135
1206_645,0.415073215961
1206_652,0.493018656969
1206_659,0.489413887262
1206_673,0.454602539539
1206_680,0.471447467804
1206_687,0.496006697416
1206_694,0.499080985785
1206_708,0.515056431293
1206_715,0.484564214945
1206_722,0.537971258163
1206_729,0.515464782715
1206_736,0.508014678955
1206_743,0.515469610691
1206_750,0.495657116175
1206_757,0.487741172314
1206_771,0.484585314989
1206_778,0.486369758844
1206_785,0.405011355877
1206_792,0.455720722675
1206_799,0.435398638248
1206_806,0.465216964483
1206_813,0.46704736352
1206_820,0.488632827997
1206_827,0.543925046921
1206_834,0.549841165543
1206_841,0.518278062344
1206_848,0.438749313354
1206_855,0.432781904936
1206_862,0.441945761442
1206_869,0.529514312744
1206_890,0.469817906618
1206_904,0.462624639273
1206_911,0.459252953529
1206_918,0.484532028437
1206_925,0.440186798573
1206_939,0.511976480484
1206_946,0.442925095558
1206_953,0.437931418419
1207_554,0.423802942038
1207_568,0.44478264451
1207_575,0.432153433561
1207_582,0.467244654894
1207_589,0.43569073081
1207_596,0.365319311619
1207_603,0.44594040513
1207_610,0.470069736242
1207_617,0.439890503883
1207_624,0.443136334419
1207_631,0.435997784138
1207_638,0.40721809864
1207_645,0.37887480855
1207_652,0.423588097095
1207_659,0.424606531858
1207_673,0.411887347698
1207_680,0.42797228694
1207_687,0.411494970322
1207_694,0.449558466673
1207_708,0.469708561897
1207_715,0.445440411568
1207_722,0.399451166391
1207_729,0.435424685478
1207_736,0.439325332642
1207_743,0.435710728168
1207_750,0.460537821054
1207_757,0.462710648775
1207_771,0.44848549366
1207_778,0.434545785189
1207_785,0.37865743041
1207_792,0.434110045433
1207_799,0.459315419197
1207_806,0.437838584185
1207_813,0.436636865139
1207_820,0.458925485611
1207_827,0.437727361917
1207_834,0.456281632185
1207_841,0.44987732172
1207_848,0.436618417501
1207_855,0.462163418531
1207_862,0.441632121801
1207_869,0.449932068586
1207_890,0.459388464689
1207_904,0.439549446106
1207_911,0.415412247181
1207_918,0.48092982173
1207_925,0.435417801142
1207_939,0.49250921607
1207_946,0.490016877651
1207_953,0.465837568045
1208_834,0.397212266922
1208_841,0.322686463594
1208_848,0.332381665707
1208_855,0.259275525808
1208_862,0.420326113701
1208_869,0.252563863993
1208_890,0.441242337227
1208_904,0.349536150694
1208_911,0.371722638607
1208_918,0.357845544815
1208_925,0.346210032701
1208_939,0.351493448019
1208_946,0.346128374338
1208_953,0.366179615259
1209_554,0.568581461906
1209_568,0.517718613148
1209_575,0.478812873363
1209_582,0.497012346983
1209_589,0.44978889823
1209_596,0.488446474075
1209_603,0.494655072689
1209_610,0.479285061359
1209_617,0.480147898197
1209_624,0.481573909521
1209_631,0.434501469135
1209_638,0.473230987787
1209_645,0.487051129341
1209_652,0.446381479502
1209_659,0.491229474545
1209_673,0.479659199715
1209_680,0.477423727512
1209_687,0.480863392353
1209_694,0.51929807663
1209_708,0.461942762136
1209_715,0.476072460413
1209_722,0.445732831955
1209_729,0.445275276899
1209_736,0.473190426826
1209_743,0.422229200602
1209_750,0.44248226285
1209_757,0.452518939972
1209_771,0.483372688293
1209_778,0.440916717052
1209_785,0.449519246817
1209_792,0.456299483776
1209_799,0.442114323378
1209_806,0.482725292444
1209_813,0.441587179899
1209_820,0.562607526779
1209_827,0.463525801897
1209_834,0.452524602413
1209_841,0.465181261301
1209_848,0.503194749355
1209_855,0.471958845854
1209_862,0.458848118782
1209_869,0.446538120508
1209_890,0.475619733334
1209_904,0.468972057104
1209_911,0.476283818483
1209_918,0.466807425022
1209_925,0.468597203493
1209_939,0.444447845221
1209_946,0.439631551504
1209_953,0.419763237238
120_554,0.574221611023
120_568,0.548538804054
120_575,0.530287444592
120_582,0.551991224289
120_589,0.519637942314
120_596,0.538573205471
120_603,0.51315510273
120_610,0.526896953583
120_617,0.479729950428
120_624,0.495345234871
120_631,0.473414510489
120_638,0.485762536526
120_645,0.467428386211
120_652,0.465562731028
120_659,0.512607574463
120_673,0.466736882925
120_680,0.427717089653
120_687,0.487737089396
120_694,0.470523625612
120_708,0.439963638783
120_715,0.43671631813
120_722,0.487774759531
120_729,0.425843954086
120_736,0.45197981596
120_743,0.438597500324
120_750,0.44755807519
120_757,0.472861737013
120_771,0.444250315428
120_778,0.469872802496
120_785,0.497109770775
120_792,0.485673606396
120_799,0.430207341909
120_806,0.477662473917
120_813,0.438184440136
120_820,0.472286760807
120_827,0.480871886015
120_834,0.475215256214
120_841,0.499543130398
120_848,0.479052275419
120_855,0.486843585968
120_862,0.472546726465
120_869,0.442840367556
120_890,0.467567503452
120_904,0.49607872963
120_911,0.47415420413
120_918,0.515760600567
120_925,0.505799233913
120_939,0.506243228912
120_946,0.498956114054
120_953,0.443954348564
1210_554,0.431895166636
1210_568,0.455769389868
1210_575,0.483757793903
1210_582,0.453041851521
1210_589,0.447625249624
1210_596,0.469999432564
1210_603,0.440876573324
1210_610,0.480207026005
1210_617,0.473352879286
1210_624,0.397936940193
1210_631,0.433576345444
1210_638,0.489023596048
1210_645,0.470426976681
1210_652,0.464473873377
1210_659,0.429851472378
1210_673,0.466398715973
1210_680,0.466913968325
1210_687,0.471038728952
1210_694,0.462855547667
1210_708,0.402261406183
1210_715,0.439057409763
1210_722,0.398810982704
1210_729,0.388768345118
1210_736,0.419703453779
1210_743,0.408697903156
1210_750,0.338887274265
1210_757,0.373285055161
1210_771,0.411091655493
1210_778,0.423881232738
1210_785,0.450318038464
1210_792,0.447001218796
1210_799,0.422355473042
1210_806,0.442841261625
1210_813,0.397786945105
1210_820,0.371806532145
1210_827,0.458112716675
1210_834,0.453942894936
1210_841,0.428137511015
1210_848,0.388334095478
1210_855,0.419617205858
1210_862,0.438717097044
1210_869,0.478671014309
1210_890,0.460164427757
1210_904,0.388334095478
1210_911,0.383718252182
1210_918,0.457241982222
1210_925,0.427439928055
1210_939,0.452685624361
1210_946,0.438717097044
1210_953,0.44157102704
1211_554,0.47145563364
1211_568,0.491725325584
1211_575,0.400735229254
1211_582,0.429601550102
1211_589,0.412019699812
1211_596,0.471819639206
1211_603,0.405377626419
1211_610,0.403218835592
1211_617,0.447951674461
1211_624,0.469570428133
1211_631,0.442576706409
1211_638,0.467445164919
1211_645,0.412657320499
1211_652,0.482194751501
1211_659,0.463035613298
1211_673,0.401040911674
1211_680,0.462604343891
1211_687,0.455296456814
1211_694,0.439960867167
1211_708,0.420226067305
1211_715,0.44092848897
1211_722,0.458291113377
1211_729,0.387209326029
1211_736,0.410602360964
1211_743,0.416316360235
1211_750,0.453257262707
1211_757,0.440407723188
1211_771,0.457676947117
1211_778,0.453852981329
1211_785,0.462485998869
1211_792,0.428106367588
1211_799,0.437731981277
1211_806,0.425466150045
1211_813,0.461507320404
1211_820,0.482369482517
1211_827,0.419222325087
1211_834,0.403720736504
1211_841,0.456812560558
1211_848,0.418524324894
1211_855,0.39103025198
1211_862,0.4041647017
1211_869,0.414158403873
1211_890,0.38329488039
1211_904,0.404789954424
1211_911,0.434196919203
1211_918,0.423216760159
1211_925,0.383098632097
1211_939,0.427930295467
1211_946,0.371841400862
1211_953,0.414484679699
1213_638,0.505481898785
1213_645,0.594324588776
1213_652,0.446293890476
1213_659,0.58657091856
1213_673,0.594202399254
1213_680,0.549732804298
1213_687,0.557976603508
1213_694,0.504515826702
1213_708,0.496634036303
1213_715,0.470734745264
1213_722,0.427206754684
1213_729,0.48478937149
1213_736,0.555754780769
1213_743,0.504665255547
1213_750,0.481412678957
1213_757,0.457586318254
1213_771,0.537466585636
1213_778,0.51155936718
1213_785,0.490182667971
1213_792,0.481910437346
1213_799,0.481636762619
1213_806,0.512864410877
1213_813,0.512001037598
1213_820,0.495056390762
1213_827,0.515986919403
1213_834,0.543804049492
1213_841,0.488953977823
1213_848,0.490109354258
1213_855,0.5024304986
1213_862,0.517399132252
1213_869,0.430798202753
1213_890,0.456070154905
1213_904,0.519437432289
1213_911,0.515574097633
1213_918,0.484886139631
1213_925,0.49047845602
1213_939,0.37059044838
1213_946,0.506946444511
1213_953,0.457342147827
1214_554,0.545800745487
1214_568,0.489233493805
1214_575,0.509032607079
1214_582,0.446079730988
1214_589,0.486900031567
1214_596,0.449002414942
1214_603,0.499090611935
1214_610,0.494495153427
1214_617,0.465570896864
1214_624,0.44406875968
1214_631,0.408881753683
1214_638,0.481643736362
1214_645,0.488340735435
1214_652,0.452619165182
1214_659,0.448296099901
1214_673,0.501779198647
1214_680,0.50740146637
1214_687,0.476413339376
1214_694,0.494493871927
1214_708,0.427362769842
1214_715,0.456069171429
1214_722,0.48307338357
1214_729,0.445853978395
1214_736,0.389669179916
1214_743,0.400846987963
1214_750,0.424574375153
1214_757,0.416678786278
1214_771,0.483052313328
1214_778,0.472171157598
1214_785,0.512263715267
1214_792,0.430434733629
1214_799,0.44495922327
1214_806,0.492157161236
1214_813,0.446596592665
1214_820,0.49901252985
1214_827,0.426424354315
1214_834,0.455365806818
1214_841,0.450959414244
1214_848,0.437838584185
1214_855,0.441504716873
1214_862,0.466479152441
1214_869,0.457800894976
1214_890,0.42401278019
1214_904,0.441154539585
1214_911,0.43286305666
1214_918,0.399362206459
1214_925,0.395068198442
1214_939,0.413789212704
1214_946,0.443836987019
1214_953,0.366597414017
1215_631,0.45389932394
1215_638,0.456404656172
1215_645,0.483609944582
1215_652,0.484167784452
1215_659,0.53979074955
1215_673,0.425090491772
1215_680,0.449304521084
1215_687,0.508007526398
1215_694,0.564366459846
1215_708,0.426512897015
1215_715,0.448564052582
1215_722,0.397229552269
1215_729,0.386590749025
1215_736,0.426741689444
1215_743,0.427323937416
1215_750,0.437398821115
1215_757,0.428405404091
1215_771,0.49733504653
1215_778,0.444856524467
1215_785,0.456733465195
1215_792,0.409372359514
1215_799,0.450735747814
1215_806,0.441681802273
1215_813,0.432098537683
1215_820,0.449671566486
1215_827,0.48900949955
1215_834,0.523140788078
1215_841,0.513061523438
1215_848,0.490543693304
1215_855,0.488984763622
1215_862,0.434241294861
1215_869,0.447682201862
1215_890,0.471713006496
1215_904,0.443080246449
1215_911,0.446896761656
1215_918,0.424545705318
1215_925,0.401592165232
1215_939,0.425936758518
1215_946,0.41828879714
1215_953,0.38988006115
1216_554,0.39491122961
1216_568,0.351314663887
1216_575,0.224609836936
1216_582,0.392844110727
1216_589,0.402235865593
1216_596,0.416121572256
1216_603,0.414929449558
1216_610,0.511590898037
1216_617,0.284475654364
1216_624,0.377551823854
1216_631,0.377551823854
1216_638,0.379877746105
1216_645,0.330099880695
1216_652,0.425912797451
1216_659,0.414929449558
1216_673,0.378679424524
1216_680,0.393808066845
1216_687,0.387187808752
1216_694,0.406196177006
1216_708,0.446024417877
1216_715,0.40196749568
1216_722,0.383626013994
1216_729,0.412225604057
1216_736,0.395508676767
1216_743,0.423826575279
1216_750,0.382824897766
1216_757,0.433051556349
1216_771,0.430000156164
1216_778,0.422527879477
1216_785,0.458636075258
1216_792,0.432411938906
1216_799,0.391891986132
1216_806,0.404045879841
1216_813,0.352174401283
1216_820,0.431378811598
1216_827,0.394005835056
1216_834,0.364953577518
1216_841,0.378092467785
1216_848,0.421290367842
1216_855,0.401030093431
1216_862,0.419827461243
1216_869,0.377399981022
1216_890,0.351956009865
1216_904,0.369389086962
1216_911,0.383071750402
1216_918,0.358687132597
1216_925,0.372122019529
1216_939,0.380117118359
1216_946,0.361528754234
1216_953,0.342756003141
1217_554,0.528462231159
1217_568,0.443276703358
1217_575,0.512678861618
1217_582,0.493555873632
1217_589,0.480582386255
1217_596,0.432130545378
1217_603,0.462010890245
1217_610,0.443203479052
1217_617,0.477369070053
1217_624,0.47476786375
1217_631,0.473310351372
1217_638,0.440146684647
1217_645,0.501779198647
1217_652,0.473913699389
1217_659,0.539114713669
1217_673,0.495420694351
1217_680,0.500433325768
1217_687,0.470785886049
1217_694,0.515810132027
1217_708,0.430764734745
1217_715,0.449409216642
1217_722,0.474386930466
1217_729,0.519011199474
1217_736,0.489428788424
1217_743,0.448763549328
1217_750,0.465313225985
1217_757,0.46378749609
1217_771,0.458443641663
1217_778,0.408867001534
1217_785,0.47089150548
1217_792,0.437206059694
1217_799,0.396869599819
1217_806,0.468112200499
1217_813,0.448045581579
1217_820,0.444536864758
1217_827,0.457502663136
1217_834,0.468018233776
1217_841,0.439371079206
1217_848,0.456924915314
1217_855,0.486349016428
1217_862,0.492542862892
1217_869,0.482705503702
1217_890,0.460470616817
1217_904,0.409506976604
1217_911,0.445885032415
1217_918,0.455834537745
1217_925,0.443085968494
1217_939,0.394366800785
1217_946,0.486355423927
1217_953,0.470862001181
1218_554,0.504847943783
1218_568,0.471174806356
1218_575,0.442252218723
1218_582,0.465811431408
1218_589,0.447978556156
1218_596,0.450123310089
1218_603,0.44900649786
1218_610,0.44051939249
1218_617,0.461716026068
1218_624,0.466553628445
1218_631,0.461236447096
1218_638,0.445674747229
1218_645,0.472117364407
1218_652,0.470662176609
1218_659,0.458383798599
1218_673,0.445707768202
1218_680,0.513197422028
1218_687,0.449803858995
1218_694,0.47047367692
1218_708,0.431248098612
1218_715,0.41656050086
1218_722,0.429859310389
1218_729,0.478477478027
1218_736,0.46893376112
1218_743,0.440518260002
1218_750,0.434570044279
1218_757,0.450227588415
1218_771,0.452732414007
1218_778,0.435346394777
1218_785,0.419757395983
1218_792,0.479673117399
1218_799,0.47095143795
1218_806,0.461106598377
1218_813,0.438387423754
1218_820,0.479673117399
1218_827,0.429005235434
1218_834,0.457970649004
1218_841,0.425993591547
1218_848,0.443647563457
1218_855,0.442614167929
1218_862,0.459284842014
1218_869,0.453046649694
1218_890,0.45343413949
1218_904,0.419668108225
1218_911,0.42260748148
1218_918,0.431970447302
1218_925,0.435315042734
1218_939,0.42505055666
1218_946,0.382321298122
1218_953,0.283764123917
1219_554,0.527450323105
1219_568,0.458900123835
1219_575,0.475943446159
1219_582,0.47362986207
1219_589,0.480127424002
1219_596,0.510961711407
1219_603,0.453675210476
1219_610,0.466664969921
1219_617,0.481719970703
1219_624,0.400300890207
1219_631,0.458067715168
1219_638,0.475087314844
1219_645,0.504656374454
1219_652,0.44958871603
1219_659,0.476111203432
1219_673,0.45121973753
1219_680,0.433979481459
1219_687,0.456781715155
1219_694,0.455552279949
1219_708,0.444566458464
1219_715,0.43561732769
1219_722,0.436412513256
1219_729,0.433890044689
1219_736,0.444962799549
1219_743,0.454693555832
1219_750,0.456753462553
1219_757,0.44402423501
1219_771,0.491643488407
1219_778,0.475218147039
1219_785,0.426405549049
1219_792,0.478194802999
1219_799,0.433265417814
1219_806,0.483521789312
1219_813,0.493511736393
1219_820,0.486983537674
1219_827,0.455869048834
1219_834,0.486906707287
1219_841,0.502147555351
